SaleID,Date,StoreID,StaffID,CustomerID
58165,11/07/2023,STORE09,STAFF1011,CUST18940
58166,15/04/2024,STORE08,STAFF1019,CUST10863
58167,08/02/2023,STORE06,STAFF1032,CUST15118
58168,20/06/2023,STORE03,STAFF1021,CUST14086
58169,13/08/2023,STORE05,STAFF1050,CUST17394
58170,14/09/2023,STORE10,STAFF1026,CUST17838
58171,23/12/2023,STORE06,STAFF1020,CUST13350
58172,29/04/2023,STORE10,STAFF1026,CUST17381
58173,19/12/2023,STORE04,STAFF1024,CUST14303
58174,24/02/2023,STORE04,STAFF1049,CUST14611
58175,28/12/2023,STORE01,STAFF1003,CUST13594
58176,07/03/2023,STORE08,STAFF1002,CUST18000
58177,06/05/2024,STORE06,STAFF1032,CUST11832
58178,21/11/2023,STORE06,STAFF1015,CUST19011
58179,05/11/2023,STORE07,STAFF1022,CUST19087
58180,28/05/2024,STORE06,STAFF1020,CUST14640
58181,30/05/2023,STORE07,STAFF1040,CUST19379
58182,19/09/2023,STORE01,STAFF1003,CUST14350
58183,01/03/2023,STORE08,STAFF1036,CUST16021
58184,12/05/2023,STORE08,STAFF1012,CUST17385
58185,27/11/2023,STORE06,STAFF1030,CUST18411
58186,23/05/2023,STORE07,STAFF1022,CUST16400
58187,14/05/2023,STORE08,STAFF1012,CUST16616
58188,27/06/2024,STORE10,STAFF1028,CUST12855
58189,05/05/2023,STORE04,STAFF1004,CUST18060
58190,29/02/2024,STORE09,STAFF1041,CUST12220
58191,05/01/2023,STORE07,STAFF1017,CUST17710
58192,17/05/2023,STORE02,STAFF1039,CUST12450
58193,18/01/2023,STORE08,STAFF1001,CUST17036
58194,14/02/2023,STORE04,STAFF1024,CUST17098
58195,27/06/2023,STORE04,STAFF1004,CUST17609
58196,09/06/2024,STORE01,STAFF1003,CUST14966
58197,06/01/2023,STORE05,STAFF1042,CUST10400
58198,13/06/2023,STORE10,STAFF1007,CUST17090
58199,10/03/2024,STORE03,STAFF1021,CUST11616
58200,02/02/2023,STORE05,STAFF1042,CUST15973
58201,05/05/2024,STORE07,STAFF1022,CUST10901
58202,09/01/2024,STORE04,STAFF1004,CUST11976
58203,07/01/2023,STORE10,STAFF1045,CUST14622
58204,09/10/2023,STORE09,STAFF1041,CUST16757
58205,17/01/2023,STORE08,STAFF1002,CUST11139
58206,22/01/2023,STORE06,STAFF1020,CUST18028
58207,27/06/2023,STORE08,STAFF1012,CUST13568
58208,05/02/2023,STORE09,STAFF1011,CUST17012
58209,08/04/2024,STORE07,STAFF1048,CUST11651
58210,13/10/2023,STORE02,STAFF1006,CUST11479
58211,12/04/2024,STORE01,STAFF1003,CUST12727
58212,26/01/2024,STORE06,STAFF1032,CUST14258
58213,12/06/2023,STORE07,STAFF1022,CUST13219
58214,23/11/2023,STORE07,STAFF1005,CUST19934
58215,18/03/2024,STORE03,STAFF1021,CUST16195
58216,15/03/2024,STORE04,STAFF1008,CUST16439
58217,17/05/2023,STORE01,STAFF1003,CUST17692
58218,08/03/2024,STORE04,STAFF1008,CUST19680
58219,12/09/2023,STORE01,STAFF1003,CUST14994
58220,30/08/2023,STORE06,STAFF1013,CUST13930
58221,11/04/2023,STORE09,STAFF1046,CUST19008
58222,21/09/2023,STORE02,STAFF1035,CUST17406
58223,01/03/2023,STORE05,STAFF1033,CUST17883
58224,29/03/2024,STORE02,STAFF1037,CUST15537
58225,14/04/2023,STORE08,STAFF1027,CUST12471
58226,21/07/2023,STORE08,STAFF1027,CUST14978
58227,29/03/2024,STORE03,STAFF1014,CUST11726
58228,29/01/2023,STORE02,STAFF1037,CUST15749
58229,15/08/2023,STORE07,STAFF1005,CUST18796
58230,24/02/2023,STORE07,STAFF1022,CUST13212
58231,20/04/2023,STORE02,STAFF1039,CUST11042
58232,20/08/2023,STORE10,STAFF1028,CUST16245
58233,27/04/2023,STORE04,STAFF1004,CUST11180
58234,12/12/2023,STORE07,STAFF1040,CUST16385
58235,03/05/2024,STORE06,STAFF1015,CUST13919
58236,07/04/2023,STORE08,STAFF1019,CUST10276
58237,24/11/2023,STORE05,STAFF1042,CUST17603
58238,15/03/2023,STORE09,STAFF1018,CUST13107
58239,24/06/2024,STORE01,STAFF1003,CUST12246
58240,04/07/2023,STORE05,STAFF1050,CUST18045
58241,20/01/2024,STORE03,STAFF1031,CUST11929
58242,26/04/2023,STORE01,STAFF1003,CUST13234
58243,24/09/2023,STORE01,STAFF1003,CUST15017
58244,20/12/2023,STORE02,STAFF1039,CUST17532
58245,29/01/2024,STORE08,STAFF1025,CUST15301
58246,06/03/2024,STORE09,STAFF1046,CUST18020
58247,26/09/2023,STORE02,STAFF1035,CUST17967
58248,27/09/2023,STORE02,STAFF1039,CUST16641
58249,10/03/2023,STORE05,STAFF1050,CUST15178
58250,12/01/2024,STORE03,STAFF1021,CUST11719
58251,03/01/2024,STORE10,STAFF1007,CUST16668
58252,18/08/2023,STORE08,STAFF1016,CUST19779
58253,17/07/2023,STORE09,STAFF1018,CUST15454
58254,05/09/2023,STORE01,STAFF1003,CUST11453
58255,01/04/2024,STORE05,STAFF1023,CUST13437
58256,03/03/2024,STORE03,STAFF1009,CUST12608
58257,06/04/2024,STORE02,STAFF1035,CUST10834
58258,05/08/2023,STORE07,STAFF1048,CUST17004
58259,27/06/2023,STORE09,STAFF1046,CUST18700
58260,11/04/2023,STORE05,STAFF1050,CUST15704
58261,17/09/2023,STORE06,STAFF1013,CUST12235
58262,17/04/2023,STORE09,STAFF1010,CUST15238
58263,07/02/2024,STORE10,STAFF1007,CUST11350
58264,04/05/2023,STORE05,STAFF1033,CUST18130
58265,28/10/2023,STORE03,STAFF1034,CUST13339
58266,06/04/2023,STORE03,STAFF1034,CUST15002
58267,27/05/2023,STORE03,STAFF1009,CUST18159
58268,06/06/2023,STORE01,STAFF1003,CUST13000
58269,15/05/2023,STORE09,STAFF1018,CUST12290
58270,04/10/2023,STORE02,STAFF1006,CUST10023
58271,15/06/2024,STORE04,STAFF1024,CUST11775
58272,06/07/2023,STORE01,STAFF1003,CUST17772
58273,23/01/2023,STORE03,STAFF1047,CUST19641
58274,18/06/2024,STORE07,STAFF1017,CUST16614
58275,02/12/2023,STORE05,STAFF1042,CUST12715
58276,07/04/2024,STORE01,STAFF1003,CUST12279
58277,07/04/2024,STORE03,STAFF1021,CUST17135
58278,16/09/2023,STORE03,STAFF1014,CUST14514
58279,26/02/2023,STORE08,STAFF1019,CUST11285
58280,03/11/2023,STORE03,STAFF1014,CUST15225
58281,30/03/2024,STORE08,STAFF1036,CUST17690
58282,22/02/2023,STORE09,STAFF1011,CUST10967
58283,15/02/2023,STORE06,STAFF1044,CUST11590
58284,22/07/2023,STORE10,STAFF1043,CUST19384
58285,07/10/2023,STORE09,STAFF1046,CUST15932
58286,21/02/2023,STORE08,STAFF1002,CUST18667
58287,23/03/2023,STORE01,STAFF1003,CUST16678
58288,14/02/2023,STORE06,STAFF1032,CUST15255
58289,05/05/2024,STORE01,STAFF1003,CUST10700
58290,26/03/2023,STORE02,STAFF1039,CUST18099
58291,02/01/2023,STORE09,STAFF1011,CUST18123
58292,11/03/2023,STORE02,STAFF1039,CUST19916
58293,09/11/2023,STORE09,STAFF1046,CUST17504
58294,24/03/2024,STORE08,STAFF1016,CUST18518
58295,23/02/2024,STORE03,STAFF1021,CUST11338
58296,07/01/2023,STORE05,STAFF1050,CUST10010
58297,30/04/2024,STORE06,STAFF1015,CUST13321
58298,12/02/2024,STORE05,STAFF1023,CUST18549
58299,08/10/2023,STORE01,STAFF1003,CUST19819
58300,16/01/2024,STORE10,STAFF1026,CUST15954
58301,22/02/2023,STORE05,STAFF1050,CUST16114
58302,16/04/2024,STORE01,STAFF1003,CUST11401
58303,22/12/2023,STORE07,STAFF1005,CUST18371
58304,27/06/2024,STORE01,STAFF1003,CUST16875
58305,19/10/2023,STORE03,STAFF1009,CUST13693
58306,12/02/2023,STORE05,STAFF1050,CUST17213
58307,26/04/2023,STORE07,STAFF1005,CUST18973
58308,06/10/2023,STORE05,STAFF1023,CUST15247
58309,14/12/2023,STORE07,STAFF1017,CUST11380
58310,14/08/2023,STORE09,STAFF1041,CUST16035
58311,18/10/2023,STORE06,STAFF1013,CUST19995
58312,26/04/2024,STORE07,STAFF1040,CUST16210
58313,16/11/2023,STORE07,STAFF1005,CUST18194
58314,16/03/2023,STORE09,STAFF1018,CUST11111
58315,01/08/2023,STORE07,STAFF1022,CUST14760
58316,30/01/2023,STORE06,STAFF1030,CUST18423
58317,15/03/2023,STORE01,STAFF1003,CUST17183
58318,21/08/2023,STORE04,STAFF1008,CUST17701
58319,15/07/2023,STORE07,STAFF1022,CUST16331
58320,31/03/2023,STORE07,STAFF1022,CUST11603
58321,19/02/2024,STORE02,STAFF1037,CUST15403
58322,10/10/2023,STORE10,STAFF1007,CUST19008
58323,24/02/2024,STORE01,STAFF1003,CUST17774
58324,10/12/2023,STORE10,STAFF1043,CUST12485
58325,22/01/2023,STORE02,STAFF1039,CUST15424
58326,06/04/2024,STORE01,STAFF1003,CUST17591
58327,13/05/2024,STORE06,STAFF1044,CUST13091
58328,19/01/2024,STORE08,STAFF1019,CUST17714
58329,21/03/2023,STORE09,STAFF1011,CUST11172
58330,05/04/2024,STORE09,STAFF1041,CUST10938
58331,26/02/2023,STORE02,STAFF1035,CUST16629
58332,10/10/2023,STORE07,STAFF1022,CUST13187
58333,10/11/2023,STORE06,STAFF1015,CUST12854
58334,02/07/2023,STORE01,STAFF1003,CUST13442
58335,21/04/2024,STORE06,STAFF1030,CUST16168
58336,17/04/2024,STORE06,STAFF1015,CUST10325
58337,02/06/2024,STORE01,STAFF1003,CUST11127
58338,27/08/2023,STORE02,STAFF1039,CUST19349
58339,03/02/2023,STORE10,STAFF1026,CUST17692
58340,25/10/2023,STORE04,STAFF1008,CUST19291
58341,17/09/2023,STORE03,STAFF1031,CUST11425
58342,16/04/2023,STORE10,STAFF1043,CUST11898
58343,25/11/2023,STORE09,STAFF1018,CUST10475
58344,15/05/2024,STORE07,STAFF1048,CUST13096
58345,16/09/2023,STORE09,STAFF1041,CUST14372
58346,19/04/2024,STORE02,STAFF1039,CUST16899
58347,23/04/2024,STORE09,STAFF1011,CUST18477
58348,25/04/2023,STORE04,STAFF1008,CUST17211
58349,08/06/2024,STORE08,STAFF1002,CUST13466
58350,15/10/2023,STORE04,STAFF1004,CUST13867
58351,08/02/2023,STORE08,STAFF1019,CUST12402
58352,15/12/2023,STORE01,STAFF1003,CUST13677
58353,28/04/2023,STORE02,STAFF1039,CUST10507
58354,22/05/2023,STORE09,STAFF1041,CUST15874
58355,14/09/2023,STORE05,STAFF1023,CUST17460
58356,22/01/2024,STORE07,STAFF1040,CUST13969
58357,19/06/2024,STORE07,STAFF1022,CUST11002
58358,31/10/2023,STORE05,STAFF1033,CUST15906
58359,24/06/2024,STORE03,STAFF1034,CUST14116
58360,26/01/2024,STORE09,STAFF1011,CUST14486
58361,18/11/2023,STORE05,STAFF1042,CUST16804
58362,26/09/2023,STORE06,STAFF1032,CUST11368
58363,23/06/2023,STORE04,STAFF1004,CUST10073
58364,05/06/2024,STORE08,STAFF1016,CUST15212
58365,21/02/2023,STORE02,STAFF1037,CUST13802
58366,18/01/2023,STORE02,STAFF1037,CUST15762
58367,15/05/2024,STORE05,STAFF1023,CUST15742
58368,02/07/2023,STORE07,STAFF1022,CUST17502
58369,01/04/2024,STORE04,STAFF1024,CUST17513
58370,28/02/2024,STORE10,STAFF1026,CUST14863
58371,13/03/2023,STORE03,STAFF1009,CUST19863
58372,06/05/2023,STORE03,STAFF1014,CUST17944
58373,26/01/2023,STORE08,STAFF1025,CUST17512
58374,17/02/2023,STORE06,STAFF1030,CUST11275
58375,11/12/2023,STORE07,STAFF1022,CUST14149
58376,03/05/2023,STORE06,STAFF1015,CUST15628
58377,25/10/2023,STORE05,STAFF1033,CUST15929
58378,09/04/2023,STORE03,STAFF1047,CUST12211
58379,29/06/2024,STORE01,STAFF1003,CUST14830
58380,14/06/2024,STORE01,STAFF1003,CUST16770
58381,15/01/2023,STORE08,STAFF1036,CUST15594
58382,30/11/2023,STORE05,STAFF1023,CUST14466
58383,09/01/2023,STORE04,STAFF1008,CUST16117
58384,25/05/2024,STORE09,STAFF1041,CUST18239
58385,28/11/2023,STORE02,STAFF1006,CUST16802
58386,02/05/2023,STORE07,STAFF1040,CUST19931
58387,15/10/2023,STORE04,STAFF1008,CUST15425
58388,08/01/2024,STORE04,STAFF1008,CUST10812
58389,16/05/2024,STORE05,STAFF1050,CUST15588
58390,06/10/2023,STORE09,STAFF1046,CUST10233
58391,03/07/2023,STORE06,STAFF1020,CUST19945
58392,16/05/2023,STORE10,STAFF1045,CUST11363
58393,04/07/2023,STORE05,STAFF1042,CUST19960
58394,12/01/2024,STORE08,STAFF1002,CUST10893
58395,21/05/2023,STORE03,STAFF1047,CUST12298
58396,05/04/2024,STORE09,STAFF1041,CUST13497
58397,09/09/2023,STORE09,STAFF1011,CUST18551
58398,29/11/2023,STORE02,STAFF1035,CUST18001
58399,31/03/2024,STORE03,STAFF1034,CUST15560
58400,21/02/2023,STORE07,STAFF1017,CUST14752
58401,24/01/2023,STORE07,STAFF1005,CUST13773
58402,06/10/2023,STORE07,STAFF1048,CUST19019
58403,02/01/2023,STORE01,STAFF1003,CUST11443
58404,08/02/2024,STORE03,STAFF1021,CUST12934
58405,31/05/2023,STORE01,STAFF1003,CUST18352
58406,04/10/2023,STORE05,STAFF1042,CUST10136
58407,08/08/2023,STORE02,STAFF1039,CUST15335
58408,15/02/2024,STORE07,STAFF1040,CUST18147
58409,13/05/2023,STORE08,STAFF1036,CUST10016
58410,16/01/2024,STORE07,STAFF1005,CUST14565
58411,06/06/2023,STORE04,STAFF1008,CUST18572
58412,13/10/2023,STORE08,STAFF1025,CUST15100
58413,23/12/2023,STORE05,STAFF1023,CUST10768
58414,25/09/2023,STORE01,STAFF1003,CUST19848
58415,18/06/2024,STORE04,STAFF1024,CUST18016
58416,21/04/2024,STORE02,STAFF1037,CUST14572
58417,02/10/2023,STORE04,STAFF1008,CUST13018
58418,04/11/2023,STORE09,STAFF1010,CUST19787
58419,13/07/2023,STORE09,STAFF1041,CUST14223
58420,08/12/2023,STORE04,STAFF1004,CUST12313
58421,20/02/2024,STORE02,STAFF1035,CUST12773
58422,10/02/2023,STORE10,STAFF1028,CUST13703
58423,30/01/2024,STORE07,STAFF1040,CUST12447
58424,06/08/2023,STORE09,STAFF1011,CUST13537
58425,13/01/2024,STORE05,STAFF1042,CUST11833
58426,08/10/2023,STORE07,STAFF1005,CUST10715
58427,22/10/2023,STORE06,STAFF1013,CUST11411
58428,30/05/2023,STORE09,STAFF1018,CUST14600
58429,28/06/2023,STORE05,STAFF1050,CUST14994
58430,05/01/2024,STORE10,STAFF1043,CUST17001
58431,28/03/2024,STORE04,STAFF1024,CUST16211
58432,16/02/2024,STORE03,STAFF1034,CUST16154
58433,24/01/2023,STORE03,STAFF1034,CUST15762
58434,21/12/2023,STORE09,STAFF1018,CUST13860
58435,12/02/2023,STORE06,STAFF1020,CUST16775
58436,14/06/2023,STORE09,STAFF1046,CUST14941
58437,09/03/2023,STORE01,STAFF1003,CUST11029
58438,13/01/2024,STORE08,STAFF1001,CUST11695
58439,21/08/2023,STORE04,STAFF1008,CUST16359
58440,15/03/2023,STORE04,STAFF1049,CUST19728
58441,07/12/2023,STORE07,STAFF1022,CUST17998
58442,12/10/2023,STORE07,STAFF1040,CUST11776
58443,27/01/2024,STORE05,STAFF1023,CUST11293
58444,09/06/2024,STORE09,STAFF1041,CUST16377
58445,10/01/2024,STORE08,STAFF1025,CUST13268
58446,27/01/2024,STORE09,STAFF1018,CUST14952
58447,26/03/2024,STORE09,STAFF1018,CUST16257
58448,25/03/2023,STORE04,STAFF1004,CUST19771
58449,17/11/2023,STORE08,STAFF1025,CUST14455
58450,05/07/2023,STORE05,STAFF1042,CUST19210
58451,18/06/2024,STORE06,STAFF1030,CUST15595
58452,28/12/2023,STORE08,STAFF1036,CUST12951
58453,11/03/2023,STORE10,STAFF1045,CUST11681
58454,06/02/2023,STORE10,STAFF1028,CUST12232
58455,07/11/2023,STORE09,STAFF1011,CUST17823
58456,20/06/2024,STORE02,STAFF1006,CUST17816
58457,02/11/2023,STORE07,STAFF1022,CUST15777
58458,28/06/2023,STORE06,STAFF1032,CUST17669
58459,16/01/2023,STORE09,STAFF1010,CUST16265
58460,18/04/2023,STORE07,STAFF1022,CUST12181
58461,12/01/2023,STORE05,STAFF1033,CUST15303
58462,24/07/2023,STORE04,STAFF1004,CUST13690
58463,13/02/2024,STORE01,STAFF1003,CUST14654
58464,19/02/2023,STORE04,STAFF1008,CUST11900
58465,11/06/2023,STORE06,STAFF1020,CUST18420
58466,18/01/2023,STORE01,STAFF1003,CUST17145
58467,26/03/2023,STORE05,STAFF1042,CUST11417
58468,18/07/2023,STORE10,STAFF1043,CUST14581
58469,19/09/2023,STORE07,STAFF1022,CUST14503
58470,11/02/2023,STORE07,STAFF1017,CUST11965
58471,10/11/2023,STORE07,STAFF1005,CUST10959
58472,29/10/2023,STORE07,STAFF1005,CUST12115
58473,02/05/2023,STORE07,STAFF1017,CUST12717
58474,07/01/2023,STORE09,STAFF1011,CUST13960
58475,26/06/2023,STORE03,STAFF1034,CUST17349
58476,20/04/2024,STORE10,STAFF1038,CUST12718
58477,08/05/2023,STORE07,STAFF1005,CUST19668
58478,22/03/2023,STORE04,STAFF1024,CUST10425
58479,20/06/2024,STORE03,STAFF1021,CUST10252
58480,05/03/2023,STORE02,STAFF1037,CUST16896
58481,21/09/2023,STORE05,STAFF1033,CUST15526
58482,20/07/2023,STORE07,STAFF1005,CUST10221
58483,21/02/2024,STORE10,STAFF1043,CUST10223
58484,13/12/2023,STORE08,STAFF1001,CUST10497
58485,12/07/2023,STORE08,STAFF1012,CUST14707
58486,26/01/2023,STORE04,STAFF1049,CUST18988
58487,31/07/2023,STORE02,STAFF1006,CUST14543
58488,19/08/2023,STORE02,STAFF1006,CUST18624
58489,23/06/2023,STORE04,STAFF1049,CUST15279
58490,24/04/2024,STORE02,STAFF1037,CUST13812
58491,31/01/2023,STORE03,STAFF1031,CUST15896
58492,24/01/2023,STORE06,STAFF1013,CUST10352
58493,25/05/2024,STORE08,STAFF1002,CUST17382
58494,14/01/2023,STORE01,STAFF1003,CUST11890
58495,10/06/2023,STORE08,STAFF1027,CUST18085
58496,20/09/2023,STORE04,STAFF1024,CUST16672
58497,31/10/2023,STORE03,STAFF1021,CUST11410
58498,20/01/2024,STORE04,STAFF1049,CUST16683
58499,01/06/2023,STORE08,STAFF1016,CUST11817
58500,01/06/2024,STORE04,STAFF1008,CUST16046
58501,30/10/2023,STORE10,STAFF1028,CUST13227
58502,27/02/2023,STORE05,STAFF1023,CUST16230
58503,24/03/2023,STORE08,STAFF1002,CUST10414
58504,19/04/2024,STORE08,STAFF1016,CUST13608
58505,02/02/2023,STORE03,STAFF1021,CUST19458
58506,07/01/2024,STORE05,STAFF1033,CUST11864
58507,29/08/2023,STORE07,STAFF1005,CUST13846
58508,22/02/2024,STORE07,STAFF1005,CUST15276
58509,12/09/2023,STORE08,STAFF1029,CUST11413
58510,27/02/2024,STORE10,STAFF1045,CUST19313
58511,30/01/2024,STORE08,STAFF1027,CUST15469
58512,09/01/2023,STORE03,STAFF1034,CUST19929
58513,10/06/2023,STORE04,STAFF1024,CUST17908
58514,01/05/2024,STORE10,STAFF1038,CUST15736
58515,24/02/2023,STORE02,STAFF1037,CUST16206
58516,29/06/2024,STORE08,STAFF1036,CUST14168
58517,10/04/2023,STORE09,STAFF1010,CUST14143
58518,04/06/2024,STORE10,STAFF1038,CUST13088
58519,06/02/2024,STORE04,STAFF1024,CUST13370
58520,09/04/2023,STORE08,STAFF1036,CUST18701
58521,29/04/2024,STORE07,STAFF1048,CUST18020
58522,29/11/2023,STORE02,STAFF1037,CUST13496
58523,15/11/2023,STORE01,STAFF1003,CUST19521
58524,11/07/2023,STORE02,STAFF1006,CUST17358
58525,05/01/2024,STORE05,STAFF1033,CUST18831
58526,02/09/2023,STORE08,STAFF1012,CUST10778
58527,26/12/2023,STORE02,STAFF1035,CUST17742
58528,23/07/2023,STORE04,STAFF1024,CUST10362
58529,27/10/2023,STORE05,STAFF1023,CUST15244
58530,11/01/2024,STORE04,STAFF1004,CUST18026
58531,27/06/2023,STORE08,STAFF1016,CUST13725
58532,08/12/2023,STORE05,STAFF1033,CUST18890
58533,02/09/2023,STORE07,STAFF1040,CUST16870
58534,18/05/2024,STORE03,STAFF1034,CUST12385
58535,08/01/2024,STORE02,STAFF1035,CUST12921
58536,01/06/2024,STORE02,STAFF1006,CUST19747
58537,23/11/2023,STORE06,STAFF1044,CUST16348
58538,26/10/2023,STORE05,STAFF1023,CUST19100
58539,27/07/2023,STORE07,STAFF1040,CUST19209
58540,22/07/2023,STORE04,STAFF1049,CUST10540
58541,22/12/2023,STORE01,STAFF1003,CUST15296
58542,19/01/2024,STORE07,STAFF1040,CUST16643
58543,27/03/2023,STORE01,STAFF1003,CUST12603
58544,12/12/2023,STORE07,STAFF1022,CUST14848
58545,26/09/2023,STORE04,STAFF1004,CUST10422
58546,04/05/2023,STORE02,STAFF1035,CUST12461
58547,01/04/2024,STORE02,STAFF1006,CUST17744
58548,12/02/2024,STORE08,STAFF1002,CUST17631
58549,03/02/2023,STORE04,STAFF1049,CUST13297
58550,26/11/2023,STORE08,STAFF1016,CUST13196
58551,22/07/2023,STORE04,STAFF1008,CUST19928
58552,01/12/2023,STORE01,STAFF1003,CUST14006
58553,28/11/2023,STORE02,STAFF1039,CUST16576
58554,15/07/2023,STORE07,STAFF1048,CUST13691
58555,25/01/2023,STORE10,STAFF1043,CUST15301
58556,11/04/2023,STORE08,STAFF1025,CUST17231
58557,29/04/2023,STORE01,STAFF1003,CUST17581
58558,28/02/2023,STORE07,STAFF1022,CUST13975
58559,19/04/2023,STORE06,STAFF1015,CUST17342
58560,18/11/2023,STORE10,STAFF1007,CUST13239
58561,02/02/2024,STORE04,STAFF1004,CUST16051
58562,02/09/2023,STORE08,STAFF1019,CUST17436
58563,06/06/2023,STORE01,STAFF1003,CUST12346
58564,19/07/2023,STORE05,STAFF1050,CUST17202
58565,28/10/2023,STORE09,STAFF1010,CUST17184
58566,28/04/2023,STORE02,STAFF1035,CUST19234
58567,14/09/2023,STORE09,STAFF1046,CUST16500
58568,10/06/2023,STORE02,STAFF1039,CUST16403
58569,28/03/2024,STORE01,STAFF1003,CUST12143
58570,16/10/2023,STORE06,STAFF1013,CUST16193
58571,25/10/2023,STORE09,STAFF1018,CUST14572
58572,11/03/2023,STORE04,STAFF1004,CUST17825
58573,02/11/2023,STORE06,STAFF1020,CUST17131
58574,14/06/2024,STORE04,STAFF1049,CUST17344
58575,20/07/2023,STORE10,STAFF1043,CUST13882
58576,05/08/2023,STORE07,STAFF1017,CUST12563
58577,19/11/2023,STORE08,STAFF1029,CUST14500
58578,18/04/2023,STORE08,STAFF1036,CUST14450
58579,17/02/2023,STORE07,STAFF1048,CUST12044
58580,22/05/2024,STORE09,STAFF1010,CUST12802
58581,09/01/2023,STORE03,STAFF1034,CUST10098
58582,10/08/2023,STORE03,STAFF1034,CUST17648
58583,07/04/2024,STORE08,STAFF1025,CUST16013
58584,24/08/2023,STORE08,STAFF1012,CUST10218
58585,06/06/2023,STORE07,STAFF1017,CUST18104
58586,13/05/2023,STORE07,STAFF1022,CUST18402
58587,29/12/2023,STORE03,STAFF1034,CUST13721
58588,04/02/2024,STORE05,STAFF1033,CUST13215
58589,19/06/2024,STORE05,STAFF1023,CUST16329
58590,03/04/2023,STORE06,STAFF1013,CUST16861
58591,05/08/2023,STORE05,STAFF1023,CUST16608
58592,10/09/2023,STORE09,STAFF1046,CUST15963
58593,12/09/2023,STORE10,STAFF1028,CUST19339
58594,02/05/2023,STORE04,STAFF1008,CUST19508
58595,16/04/2024,STORE02,STAFF1037,CUST14386
58596,03/01/2024,STORE10,STAFF1026,CUST11683
58597,26/11/2023,STORE01,STAFF1003,CUST19465
58598,03/07/2023,STORE04,STAFF1049,CUST19404
58599,10/03/2024,STORE08,STAFF1036,CUST12317
58600,18/01/2024,STORE06,STAFF1044,CUST13378
58601,22/04/2023,STORE06,STAFF1015,CUST16724
58602,07/04/2024,STORE08,STAFF1012,CUST10933
58603,08/05/2024,STORE09,STAFF1046,CUST19114
58604,15/06/2024,STORE07,STAFF1040,CUST18645
58605,16/07/2023,STORE09,STAFF1010,CUST14971
58606,07/06/2023,STORE01,STAFF1003,CUST17120
58607,28/05/2024,STORE05,STAFF1023,CUST19549
58608,25/01/2024,STORE02,STAFF1037,CUST18212
58609,25/05/2023,STORE07,STAFF1048,CUST18841
58610,18/04/2024,STORE04,STAFF1008,CUST16458
58611,10/11/2023,STORE08,STAFF1016,CUST19635
58612,16/12/2023,STORE05,STAFF1033,CUST14081
58613,09/12/2023,STORE10,STAFF1026,CUST19816
58614,21/09/2023,STORE02,STAFF1039,CUST15997
58615,27/09/2023,STORE08,STAFF1016,CUST17255
58616,31/03/2024,STORE04,STAFF1024,CUST10245
58617,07/06/2024,STORE10,STAFF1045,CUST13440
58618,15/01/2024,STORE01,STAFF1003,CUST12041
58619,12/09/2023,STORE05,STAFF1042,CUST17530
58620,10/01/2024,STORE04,STAFF1049,CUST13990
58621,17/06/2024,STORE09,STAFF1041,CUST18316
58622,21/06/2024,STORE03,STAFF1034,CUST11674
58623,23/05/2023,STORE05,STAFF1042,CUST12234
58624,13/01/2024,STORE01,STAFF1003,CUST15632
58625,09/03/2024,STORE08,STAFF1029,CUST13488
58626,16/10/2023,STORE01,STAFF1003,CUST18303
58627,14/06/2023,STORE02,STAFF1039,CUST15750
58628,17/03/2023,STORE05,STAFF1050,CUST13405
58629,17/02/2024,STORE09,STAFF1041,CUST14831
58630,20/05/2023,STORE09,STAFF1010,CUST18582
58631,09/03/2024,STORE03,STAFF1031,CUST19676
58632,30/01/2023,STORE08,STAFF1002,CUST12701
58633,05/05/2024,STORE09,STAFF1011,CUST19624
58634,07/09/2023,STORE07,STAFF1017,CUST17155
58635,21/04/2023,STORE04,STAFF1049,CUST13252
58636,27/03/2023,STORE09,STAFF1041,CUST17520
58637,08/11/2023,STORE02,STAFF1039,CUST15970
58638,19/08/2023,STORE05,STAFF1033,CUST11859
58639,25/06/2023,STORE02,STAFF1035,CUST18169
58640,02/10/2023,STORE08,STAFF1019,CUST16863
58641,21/05/2024,STORE07,STAFF1022,CUST19490
58642,10/10/2023,STORE03,STAFF1014,CUST16366
58643,22/03/2024,STORE04,STAFF1049,CUST12612
58644,26/04/2024,STORE05,STAFF1042,CUST19270
58645,10/06/2023,STORE10,STAFF1026,CUST19327
58646,28/09/2023,STORE04,STAFF1008,CUST17676
58647,16/02/2023,STORE03,STAFF1021,CUST11615
58648,06/09/2023,STORE10,STAFF1026,CUST13438
58649,02/06/2024,STORE05,STAFF1042,CUST15174
58650,16/04/2024,STORE07,STAFF1005,CUST10249
58651,08/03/2023,STORE10,STAFF1045,CUST18353
58652,11/05/2024,STORE08,STAFF1016,CUST13343
58653,29/07/2023,STORE05,STAFF1050,CUST16418
58654,09/01/2023,STORE04,STAFF1004,CUST11748
58655,02/03/2023,STORE01,STAFF1003,CUST10913
58656,21/07/2023,STORE04,STAFF1024,CUST13559
58657,25/02/2024,STORE03,STAFF1014,CUST12619
58658,06/01/2023,STORE07,STAFF1048,CUST13429
58659,19/03/2023,STORE04,STAFF1008,CUST15285
58660,13/04/2023,STORE04,STAFF1049,CUST12226
58661,19/03/2023,STORE09,STAFF1041,CUST15262
58662,04/06/2024,STORE02,STAFF1035,CUST14852
58663,24/02/2024,STORE08,STAFF1025,CUST16762
