SaleItemID,SaleID,ProductID,Quantity,LineTotal
21922,52495,PROD2701,3,219.99
21923,67500,PROD2823,4,248.4
21924,129470,PROD2741,2,65.72
21925,127532,PROD2875,5,460.8
21926,36229,PROD2798,4,65.16
21927,108394,PROD2781,1,25.46
21928,46093,PROD2987,3,40.26
21929,106918,PROD2736,1,3.05
21930,101693,PROD2556,5,33.6
21931,57955,PROD2991,5,418.25
21932,121019,PROD2520,2,165.02
21933,109859,PROD2146,4,199.16
21934,90603,PROD2204,2,120.9
21935,96911,PROD2208,5,210.9
21936,38210,PROD2430,1,2.23
21937,72967,PROD2391,3,223.11
21938,52212,PROD2478,4,12.72
21939,46612,PROD2237,4,387.04
21940,47806,PROD2315,3,109.14
21941,77378,PROD2171,5,211.05
21942,49048,PROD2953,1,43.6
21943,118813,PROD2343,2,23.62
21944,98966,PROD2026,5,122.15
21945,103502,PROD2295,2,163.8
21946,80730,PROD2976,2,16
21947,31873,PROD2323,1,43.88
21948,125118,PROD2720,4,259.4
21949,52722,PROD2964,5,154.25
21950,61610,PROD2685,2,113.48
21951,115236,PROD2576,5,73.75
21952,63034,PROD2834,1,8.37
21953,56358,PROD2467,4,282.96
21954,36556,PROD2415,3,242.79
21955,69857,PROD2371,1,12.68
21956,128218,PROD2073,5,493.25
21957,44482,PROD2032,5,174.4
21958,104118,PROD2195,4,229.6
21959,54981,PROD2596,5,494.45
21960,58017,PROD2264,2,15.7
21961,57573,PROD2198,1,22.48
21962,115234,PROD2538,1,35.01
21963,77799,PROD2002,5,171.95
21964,71000,PROD2109,2,132.06
21965,59614,PROD2921,2,136.36
21966,40362,PROD2122,1,80.95
21967,42663,PROD2654,1,8.59
21968,52484,PROD2461,1,32.54
21969,108945,PROD2426,3,117.6
21970,102848,PROD2172,5,129.05
21971,76127,PROD2352,5,97.75
21972,113244,PROD2969,4,111.56
21973,72034,PROD2329,1,32.31
21974,106989,PROD2198,3,67.44
21975,33111,PROD2578,3,171.96
21976,110353,PROD2061,5,82.7
21977,46175,PROD2830,3,117.3
21978,69039,PROD2310,5,72.15
21979,108253,PROD2428,5,382.6
21980,103877,PROD2120,5,485.55
21981,84631,PROD2602,5,379.3
21982,68134,PROD2252,3,180.78
21983,114186,PROD2272,1,19.12
21984,49721,PROD2412,5,256.35
21985,74226,PROD2569,3,282.87
21986,69840,PROD2518,3,231.9
21987,94823,PROD2825,1,25.66
21988,97161,PROD2452,3,145.44
21989,121927,PROD2254,5,159.85
21990,123555,PROD2303,2,96.6
21991,38532,PROD2444,4,299.96
21992,74832,PROD2851,4,320.12
21993,92366,PROD2581,1,55.93
21994,90649,PROD2626,2,89.28
21995,116051,PROD2545,4,204.84
21996,92812,PROD2535,2,59.52
21997,68000,PROD2131,2,158.04
21998,114695,PROD2427,1,82.77
21999,44157,PROD2820,1,15.43
22000,97079,PROD2729,4,7.68
22001,74716,PROD2219,4,289.6
22002,125636,PROD2981,4,56.4
22003,76333,PROD2276,4,366.4
22004,85075,PROD2268,1,3.38
22005,113586,PROD2591,3,133.44
22006,60640,PROD2128,2,94.82
22007,53375,PROD2740,2,13.58
22008,129670,PROD2657,5,205.05
22009,112211,PROD2086,1,45.6
22010,57904,PROD2902,5,312.1
22011,98685,PROD2607,5,399.5
22012,109126,PROD2983,3,17.22
22013,128668,PROD2751,3,214.5
22014,125313,PROD2269,2,108.52
22015,81207,PROD2824,4,92.92
22016,79327,PROD2693,1,63.65
22017,54204,PROD2697,1,38.9
22018,128294,PROD2231,3,263.88
22019,38344,PROD2022,3,104.97
22020,92046,PROD2270,2,198.48
22021,115875,PROD2270,5,496.2
22022,74151,PROD2487,5,428.1
22023,57237,PROD2649,5,36.2
22024,65076,PROD2657,2,82.02
22025,112184,PROD2178,5,176.8
22026,61667,PROD2955,4,167.56
22027,104417,PROD2168,3,200.1
22028,119104,PROD2468,1,45.24
22029,72882,PROD2680,5,270.4
22030,51262,PROD2622,1,99.83
22031,117558,PROD2677,3,68.52
22032,43187,PROD2371,2,25.36
22033,117637,PROD2291,5,11.9
22034,32957,PROD2911,1,22.98
22035,56538,PROD2360,2,194.48
22036,129079,PROD2839,3,202.92
22037,74336,PROD2652,2,185.8
22038,116213,PROD2206,5,45.4
22039,109389,PROD2628,1,52.99
22040,46196,PROD2754,3,68.67
22041,52922,PROD2843,4,53.72
22042,69904,PROD2806,1,89.66
22043,63478,PROD2443,5,275.75
22044,81422,PROD2312,5,88.3
22045,63366,PROD2871,3,236.49
22046,58423,PROD2054,2,140.46
22047,96801,PROD2289,3,185.34
22048,37194,PROD2172,2,51.62
22049,96266,PROD2156,3,134.49
22050,79614,PROD2197,1,6.23
22051,67395,PROD2850,4,133.76
22052,57285,PROD2143,2,97.96
22053,85156,PROD2709,4,331.64
22054,69239,PROD2122,4,323.8
22055,115851,PROD2868,4,245.68
22056,117503,PROD2941,2,32.5
22057,105159,PROD2039,3,271.41
22058,38266,PROD2112,4,124.6
22059,101195,PROD2547,2,53.8
22060,102067,PROD2806,2,179.32
22061,41221,PROD2886,2,179.94
22062,55091,PROD2204,5,302.25
22063,113217,PROD2157,5,277.7
22064,75094,PROD2870,2,83.48
22065,82797,PROD2666,3,244.8
22066,107398,PROD2840,2,141.18
22067,49154,PROD2845,4,227.36
22068,88381,PROD2350,4,177.4
22069,72108,PROD2113,1,30.89
22070,82885,PROD2307,1,29.81
22071,54505,PROD2438,4,192.24
22072,75535,PROD2531,5,214.6
22073,32326,PROD2375,4,119.4
22074,125663,PROD2376,2,85.48
22075,82019,PROD2187,2,82.6
22076,42552,PROD2059,2,88.42
22077,61543,PROD2144,2,185.26
22078,112574,PROD2869,4,38.24
22079,74622,PROD2596,3,296.67
22080,52959,PROD2473,1,27.93
22081,77121,PROD2660,4,294.44
22082,66399,PROD2355,1,45.52
22083,50077,PROD2874,3,225.81
22084,109348,PROD2965,1,10.95
22085,56771,PROD2222,2,112.16
22086,61717,PROD2404,3,71.82
22087,107283,PROD2319,3,23.52
22088,95910,PROD2045,3,8.73
22089,78628,PROD2111,2,33.72
22090,101907,PROD2508,3,219.72
22091,94675,PROD2416,5,249.65
22092,86307,PROD2244,3,206.46
22093,82712,PROD2338,1,87.45
22094,62687,PROD2299,3,171.48
22095,66281,PROD2471,2,22.46
22096,82671,PROD2396,1,14.23
22097,74904,PROD2619,3,29.85
22098,63336,PROD2976,2,16
22099,91982,PROD2886,5,449.85
22100,119978,PROD2022,5,174.95
22101,36620,PROD2611,2,9.92
22102,54554,PROD2462,3,265.02
22103,58037,PROD2299,5,285.8
22104,72909,PROD2745,2,184.7
22105,67893,PROD2968,3,29.91
22106,54951,PROD2028,1,23.62
22107,58236,PROD2907,2,121.46
22108,67060,PROD2659,2,151.38
22109,122286,PROD2971,2,16.94
22110,128213,PROD2649,4,28.96
22111,104193,PROD2690,2,161.42
22112,105444,PROD2659,2,151.38
22113,61506,PROD2602,2,151.72
22114,111327,PROD2723,3,154.5
22115,83251,PROD2128,2,94.82
22116,72869,PROD2035,3,211.35
22117,63916,PROD2098,2,67.24
22118,43650,PROD2039,4,361.88
22119,128208,PROD2744,5,165.2
22120,89394,PROD2507,1,28.48
22121,42736,PROD2379,5,121.95
22122,53358,PROD2520,4,330.04
22123,31951,PROD2055,5,54.1
22124,55327,PROD2157,5,277.7
22125,38124,PROD2122,1,80.95
22126,111496,PROD2308,3,108.42
22127,78322,PROD2074,3,89.31
22128,33986,PROD2459,4,327.2
22129,91481,PROD2724,3,50.19
22130,66857,PROD2051,5,134.45
22131,37256,PROD2569,2,188.58
22132,102566,PROD2194,2,177.76
22133,51666,PROD2897,3,193.77
22134,129746,PROD2068,4,275.96
22135,127235,PROD2103,2,76.98
22136,72794,PROD2054,3,210.69
22137,128030,PROD2439,5,137.65
22138,66400,PROD2670,4,123.32
22139,33508,PROD2301,1,7.81
22140,88673,PROD2033,3,5.88
22141,54486,PROD2592,4,206.4
22142,32723,PROD2878,3,100.59
22143,123738,PROD2653,1,45.24
22144,109025,PROD2290,4,367.12
22145,90269,PROD2812,4,334.48
22146,123048,PROD2918,2,61.4
22147,59194,PROD2492,4,325
22148,114797,PROD2908,5,281.95
22149,70539,PROD2899,3,237.27
22150,111429,PROD2223,5,11.35
22151,73898,PROD2249,5,161.1
22152,52031,PROD2337,5,423.1
22153,74478,PROD2747,1,64.85
22154,44382,PROD2399,1,89.36
22155,80199,PROD2436,5,16.55
22156,61199,PROD2769,2,83.14
22157,66821,PROD2382,4,361.32
22158,85148,PROD2470,2,87.82
22159,83232,PROD2161,4,269.76
22160,93026,PROD2853,4,76.4
22161,31768,PROD2390,3,60.09
22162,42677,PROD2505,4,162.04
22163,101299,PROD2410,4,68.64
22164,82318,PROD2080,3,22.71
22165,117379,PROD2436,3,9.93
22166,86830,PROD2437,3,159.15
22167,121147,PROD2420,4,291.68
22168,62010,PROD2258,5,384.95
22169,122896,PROD2024,4,273.76
22170,90306,PROD2648,1,43.55
22171,105996,PROD2895,4,309.76
22172,114003,PROD2665,3,11.19
22173,46763,PROD2966,2,26.16
22174,74400,PROD2340,1,14.2
22175,37613,PROD2648,4,174.2
22176,111356,PROD2425,1,78.22
22177,37459,PROD2451,1,8.78
22178,30883,PROD2760,2,143.8
22179,79618,PROD2131,1,79.02
22180,32828,PROD2111,1,16.86
22181,128732,PROD2679,4,236.2
22182,87423,PROD2118,3,141.51
22183,123091,PROD2538,3,105.03
22184,43138,PROD2851,3,240.09
22185,77580,PROD2887,1,52.37
22186,103767,PROD2701,1,73.33
22187,94695,PROD2234,2,47.74
22188,34384,PROD2252,5,301.3
22189,54792,PROD2824,5,116.15
22190,114289,PROD2039,1,90.47
22191,107309,PROD2224,4,314.6
22192,64030,PROD2174,2,61.56
22193,48165,PROD2121,2,125.16
22194,31199,PROD2336,4,266.52
22195,107568,PROD2402,3,251.49
22196,70765,PROD2184,3,132.81
22197,87864,PROD2609,1,84.89
22198,116121,PROD2856,2,143.68
22199,110236,PROD2236,2,22.12
22200,33768,PROD2612,5,457.95
22201,68843,PROD2765,4,125.96
22202,109571,PROD2538,4,140.04
22203,73633,PROD2946,4,152
22204,56729,PROD2295,3,245.7
22205,59328,PROD2702,1,27.13
22206,111047,PROD2847,5,229.9
22207,70457,PROD2144,1,92.63
22208,99533,PROD2005,1,64.56
22209,47993,PROD2970,3,178.86
22210,38499,PROD2983,3,17.22
22211,75032,PROD2010,2,36.06
22212,116249,PROD2526,2,141.98
22213,49302,PROD2351,3,90.57
22214,54985,PROD2764,1,13.93
22215,115358,PROD2860,3,277.44
22216,87472,PROD2452,1,48.48
22217,114531,PROD2489,5,341.3
22218,106888,PROD2043,3,261.45
22219,48374,PROD2447,5,241.95
22220,33481,PROD2426,2,78.4
22221,35669,PROD2955,3,125.67
22222,114086,PROD2172,2,51.62
22223,30173,PROD2115,3,102.48
22224,117197,PROD2829,2,105.9
22225,81746,PROD2942,2,6.38
22226,38188,PROD2286,1,74.01
22227,59666,PROD2574,3,267.54
22228,67444,PROD2648,4,174.2
22229,36833,PROD2768,1,87.04
22230,88817,PROD2463,2,140.16
22231,80730,PROD2146,3,149.37
22232,59296,PROD2367,5,437.85
22233,45381,PROD2359,5,58.25
22234,107502,PROD2498,3,113.04
22235,81705,PROD2768,2,174.08
22236,118835,PROD2163,3,244.74
22237,97784,PROD2819,1,49.95
22238,91419,PROD2348,1,84.88
22239,127519,PROD2553,2,66.76
22240,120155,PROD2772,1,75.94
22241,121604,PROD2314,2,79
22242,65249,PROD2622,3,299.49
22243,89825,PROD2705,2,183.98
22244,83444,PROD2569,2,188.58
22245,48420,PROD2709,3,248.73
22246,50650,PROD2376,4,170.96
22247,78526,PROD2859,5,255.7
22248,39640,PROD2415,1,80.93
22249,85244,PROD2458,4,81.12
22250,93829,PROD2946,2,76
22251,120950,PROD2576,2,29.5
22252,93051,PROD2064,1,37.25
22253,87808,PROD2114,5,310
22254,46007,PROD2429,3,268.71
22255,129706,PROD2369,3,250.2
22256,114679,PROD2691,2,101.92
22257,42965,PROD2602,4,303.44
22258,48846,PROD2248,3,266.94
22259,44206,PROD2418,5,168
22260,118330,PROD2426,2,78.4
22261,44805,PROD2774,3,153.27
22262,96809,PROD2463,3,210.24
22263,113693,PROD2650,4,297.84
22264,57023,PROD2810,3,285.78
22265,84550,PROD2725,4,241.2
22266,81178,PROD2363,1,10.79
22267,53388,PROD2760,3,215.7
22268,106286,PROD2609,5,424.45
22269,45290,PROD2139,3,56.64
22270,31552,PROD2423,1,28.16
22271,118740,PROD2335,5,202.7
22272,48093,PROD2099,4,182.4
22273,118789,PROD2439,4,110.12
22274,83370,PROD2417,1,44.1
22275,49427,PROD2657,1,41.01
22276,100020,PROD2086,4,182.4
22277,31778,PROD2411,4,221.32
22278,87120,PROD2459,4,327.2
22279,51671,PROD2771,3,268.17
22280,85510,PROD2263,1,53.19
22281,121769,PROD2165,2,53.32
22282,109110,PROD2095,3,118.68
22283,85853,PROD2191,1,48.62
22284,62392,PROD2445,1,49.53
22285,109135,PROD2581,5,279.65
22286,107425,PROD2625,1,32.74
22287,79411,PROD2479,3,99.36
22288,42846,PROD2328,4,128.76
22289,59194,PROD2186,4,221.8
22290,92540,PROD2475,3,139.2
22291,122743,PROD2846,2,35.24
22292,97736,PROD2940,2,141.82
22293,70168,PROD2239,3,258.75
22294,45352,PROD2220,4,138.44
22295,92214,PROD2584,4,62.6
22296,91727,PROD2234,4,95.48
22297,54381,PROD2955,2,83.78
22298,55541,PROD2278,3,24.09
22299,32556,PROD2504,1,9.39
22300,38953,PROD2420,3,218.76
22301,59855,PROD2736,1,3.05
22302,95357,PROD2956,2,160.3
22303,126447,PROD2175,3,240.39
22304,49937,PROD2610,1,90.25
22305,73565,PROD2149,1,56.29
22306,108696,PROD2255,3,106.83
22307,128800,PROD2968,5,49.85
22308,54347,PROD2622,3,299.49
22309,38812,PROD2727,4,336.88
22310,55377,PROD2909,1,28.34
22311,86350,PROD2232,3,59.4
22312,114430,PROD2696,1,29.82
22313,125921,PROD2268,2,6.76
22314,40682,PROD2143,5,244.9
22315,96457,PROD2656,1,56.1
22316,41289,PROD2547,5,134.5
22317,60756,PROD2606,1,1.02
22318,80358,PROD2492,1,81.25
22319,99050,PROD2436,5,16.55
22320,79536,PROD2714,3,267.12
22321,66733,PROD2141,4,257.16
22322,124079,PROD2125,2,110.56
22323,77593,PROD2211,5,312
22324,45316,PROD2105,2,112.5
22325,31683,PROD2837,3,9.75
22326,93646,PROD2697,5,194.5
22327,99367,PROD2039,3,271.41
22328,100376,PROD2494,3,29.52
22329,109843,PROD2804,5,132.45
22330,40102,PROD2630,4,149.36
22331,123065,PROD2039,2,180.94
22332,89218,PROD2697,4,155.6
22333,120586,PROD2080,1,7.57
22334,85087,PROD2004,1,49.54
22335,97841,PROD2120,1,97.11
22336,62431,PROD2846,3,52.86
22337,114344,PROD2166,1,15
22338,77351,PROD2898,3,247.5
22339,45015,PROD2967,5,217.95
22340,108404,PROD2648,3,130.65
22341,88416,PROD2672,4,70.44
22342,30618,PROD2101,3,107.25
22343,65855,PROD2256,3,41.88
22344,91679,PROD2730,4,45.84
22345,75978,PROD2723,5,257.5
22346,69223,PROD2301,3,23.43
22347,45157,PROD2863,4,398.64
22348,47436,PROD2324,5,290.95
22349,34040,PROD2801,5,374.8
22350,70895,PROD2655,5,83.35
22351,118463,PROD2987,3,40.26
22352,52147,PROD2904,1,22.95
22353,122541,PROD2377,4,150.08
22354,43025,PROD2838,4,139.88
22355,88699,PROD2305,5,133.85
22356,85802,PROD2514,2,2.38
22357,116192,PROD2700,1,41.98
22358,99687,PROD2075,3,116.85
22359,55711,PROD2273,5,279.9
22360,104115,PROD2603,1,60.62
22361,72331,PROD2695,4,174.44
22362,128586,PROD2080,3,22.71
22363,110672,PROD2011,3,266.22
22364,91380,PROD2163,5,407.9
22365,58751,PROD2064,4,149
22366,69970,PROD2060,4,24.36
22367,69501,PROD2971,1,8.47
22368,106222,PROD2321,1,32.06
22369,113593,PROD2385,4,28.68
22370,77307,PROD2488,1,35.78
22371,80210,PROD2269,3,162.78
22372,42795,PROD2344,1,49.26
22373,83935,PROD2689,4,257.76
22374,40909,PROD2152,3,238.17
22375,66495,PROD2439,1,27.53
22376,108977,PROD2113,1,30.89
22377,75128,PROD2032,2,69.76
22378,99129,PROD2178,1,35.36
22379,44177,PROD2086,4,182.4
22380,109916,PROD2920,2,158.96
22381,100658,PROD2545,4,204.84
22382,55162,PROD2147,5,85.85
22383,94289,PROD2191,5,243.1
22384,42467,PROD2055,3,32.46
22385,107391,PROD2372,3,170.85
22386,72131,PROD2114,5,310
22387,127611,PROD2843,5,67.15
22388,114857,PROD2193,5,413.85
22389,77482,PROD2960,2,94.48
22390,42370,PROD2618,2,47.28
22391,90321,PROD2720,1,64.85
22392,78742,PROD2330,4,181.88
22393,89505,PROD2767,2,80.44
22394,74126,PROD2767,3,120.66
22395,78006,PROD2634,5,235.45
22396,108525,PROD2904,4,91.8
22397,57186,PROD2837,2,6.5
22398,94139,PROD2888,4,392.24
22399,83192,PROD2705,5,459.95
22400,106970,PROD2179,4,305.56
22401,51157,PROD2730,5,57.3
22402,39500,PROD2207,1,37.63
22403,39956,PROD2336,1,66.63
22404,56842,PROD2112,1,31.15
22405,55429,PROD2142,4,144.28
22406,97798,PROD2194,3,266.64
22407,94106,PROD2427,2,165.54
22408,83906,PROD2464,5,179.85
22409,89266,PROD2415,5,404.65
22410,41765,PROD2006,2,108.38
22411,81099,PROD2431,4,171.28
22412,83844,PROD2193,3,248.31
22413,82955,PROD2364,5,465.2
22414,82589,PROD2408,4,320.64
22415,88509,PROD2542,4,147.44
22416,60234,PROD2518,3,231.9
22417,105174,PROD2351,3,90.57
22418,72968,PROD2025,4,194.6
22419,117831,PROD2215,2,118.7
22420,33016,PROD2729,5,9.6
22421,70175,PROD2739,1,62.26
22422,63485,PROD2224,1,78.65
22423,49054,PROD2129,1,74.84
22424,125577,PROD2025,2,97.3
22425,110024,PROD2111,2,33.72
22426,52430,PROD2220,1,34.61
22427,105670,PROD2657,4,164.04
22428,52275,PROD2866,4,28.84
22429,88463,PROD2837,4,13
22430,80187,PROD2421,3,224.07
22431,61954,PROD2507,1,28.48
22432,32386,PROD2385,5,35.85
22433,76973,PROD2294,2,182.88
22434,99177,PROD2617,2,172.36
22435,125974,PROD2792,2,144.64
22436,75903,PROD2835,5,12.7
22437,61632,PROD2122,5,404.75
22438,91414,PROD2631,1,30.04
22439,54739,PROD2509,5,417.1
22440,42204,PROD2391,3,223.11
22441,43375,PROD2717,1,76.94
22442,45814,PROD2009,3,9.6
22443,116716,PROD2344,5,246.3
22444,84971,PROD2449,2,125.38
22445,91878,PROD2598,1,85.97
22446,37016,PROD2729,5,9.6
22447,67556,PROD2728,1,93.79
22448,72336,PROD2889,4,84.08
22449,94784,PROD2022,3,104.97
22450,58107,PROD2510,5,379.85
22451,38586,PROD2933,4,391.24
22452,105303,PROD2132,1,7.67
22453,92045,PROD2332,5,60.9
22454,82286,PROD2037,4,331.56
22455,54910,PROD2878,2,67.06
22456,48329,PROD2630,5,186.7
22457,116222,PROD2134,3,198.51
22458,91505,PROD2635,5,61.1
22459,121324,PROD2639,5,446.4
22460,129908,PROD2247,5,230.4
22461,124056,PROD2387,1,79.62
22462,102047,PROD2318,4,267.08
22463,78566,PROD2421,3,224.07
22464,34600,PROD2347,5,40.2
22465,100891,PROD2977,3,252.81
22466,67150,PROD2317,2,160.86
22467,107670,PROD2026,3,73.29
22468,67307,PROD2198,2,44.96
22469,77955,PROD2454,4,210.72
22470,122502,PROD2443,5,275.75
22471,88577,PROD2450,2,165.42
22472,122878,PROD2645,1,50.98
22473,48975,PROD2115,5,170.8
22474,110553,PROD2859,4,204.56
22475,121111,PROD2839,5,338.2
22476,41319,PROD2128,3,142.23
22477,84929,PROD2316,1,85.88
22478,90035,PROD2630,1,37.34
22479,92265,PROD2565,5,52.3
22480,75722,PROD2389,1,79.42
22481,36422,PROD2819,3,149.85
22482,36501,PROD2625,1,32.74
22483,44922,PROD2428,4,306.08
22484,85883,PROD2354,4,285.64
22485,43334,PROD2782,5,314.05
22486,102307,PROD2411,2,110.66
22487,69615,PROD2219,2,144.8
22488,118630,PROD2241,3,218.7
22489,38737,PROD2345,5,439.3
22490,84870,PROD2005,3,193.68
22491,48984,PROD2582,4,392.16
22492,106439,PROD2226,3,140.79
22493,111226,PROD2441,4,348.2
22494,103985,PROD2858,5,498.4
22495,55320,PROD2684,5,426.85
22496,91241,PROD2909,3,85.02
22497,83405,PROD2644,3,67.17
22498,57720,PROD2310,1,14.43
22499,80422,PROD2931,1,7.09
22500,92081,PROD2959,3,280.17
22501,36824,PROD2711,4,212.24
22502,45263,PROD2458,3,60.84
22503,79385,PROD2016,5,469.25
22504,108400,PROD2817,2,64.16
22505,92294,PROD2148,3,204.3
22506,121229,PROD2941,2,32.5
22507,83088,PROD2460,3,69.51
22508,87698,PROD2966,1,13.08
22509,40418,PROD2706,4,62.8
22510,117634,PROD2991,3,250.95
22511,78630,PROD2379,1,24.39
22512,51113,PROD2968,5,49.85
22513,102526,PROD2807,3,52.29
22514,89142,PROD2656,5,280.5
22515,41423,PROD2044,4,186
22516,77171,PROD2591,2,88.96
22517,73457,PROD2427,1,82.77
22518,88308,PROD2091,3,278.88
22519,61310,PROD2301,4,31.24
22520,37508,PROD2442,5,403.5
22521,46169,PROD2259,3,224.76
22522,92924,PROD2659,4,302.76
22523,59141,PROD2651,1,17.83
22524,109329,PROD2668,5,285.2
22525,103557,PROD2349,5,191.4
22526,62882,PROD2793,5,130.95
22527,53701,PROD2574,5,445.9
22528,78462,PROD2810,3,285.78
22529,63874,PROD2843,2,26.86
22530,124387,PROD2739,2,124.52
22531,122516,PROD2044,1,46.5
22532,41182,PROD2356,5,41.95
22533,70172,PROD2675,3,163.83
22534,66192,PROD2053,2,84.24
22535,66105,PROD2136,3,245.91
22536,37042,PROD2716,3,132.51
22537,31272,PROD2610,5,451.25
22538,95717,PROD2447,4,193.56
22539,117163,PROD2939,3,134.82
22540,56738,PROD2463,4,280.32
22541,101101,PROD2643,5,48
22542,91139,PROD2149,1,56.29
22543,30870,PROD2740,5,33.95
22544,99789,PROD2694,4,187.4
22545,124525,PROD2934,2,68.82
22546,128215,PROD2107,3,204.66
22547,77669,PROD2958,1,72.17
22548,102820,PROD2257,5,103.5
22549,46487,PROD2327,2,143.36
22550,83238,PROD2032,2,69.76
22551,44168,PROD2016,4,375.4
22552,50771,PROD2663,4,155.32
22553,102790,PROD2884,1,50.6
22554,39353,PROD2362,2,161.94
22555,97307,PROD2250,4,390.28
22556,104751,PROD2465,1,75.99
22557,96640,PROD2811,2,87.72
22558,57863,PROD2901,1,7.88
22559,73625,PROD2914,4,149.72
22560,45254,PROD2640,2,71.9
22561,99155,PROD2028,1,23.62
22562,51814,PROD2632,4,19.28
22563,125025,PROD2456,1,11.92
22564,43225,PROD2397,4,258.8
22565,44237,PROD2197,3,18.69
22566,118043,PROD2855,1,31.01
22567,104983,PROD2158,5,254.2
22568,90732,PROD2906,5,467.15
22569,76312,PROD2826,4,12.08
22570,92894,PROD2940,4,283.64
22571,80777,PROD2281,2,50.22
22572,39016,PROD2289,1,61.78
22573,123843,PROD2160,5,181.25
22574,66495,PROD2559,4,45.12
22575,108129,PROD2683,1,47.77
22576,79513,PROD2844,2,21.64
22577,103575,PROD2059,1,44.21
22578,70829,PROD2658,2,154.74
22579,93880,PROD2899,3,237.27
22580,116215,PROD2465,3,227.97
22581,111595,PROD2898,2,165
22582,122400,PROD2694,4,187.4
22583,40083,PROD2989,3,133.74
22584,34652,PROD2157,4,222.16
22585,102978,PROD2546,5,259.55
22586,56793,PROD2259,5,374.6
22587,47889,PROD2981,1,14.1
22588,105435,PROD2112,3,93.45
22589,112861,PROD2484,5,286.85
22590,65084,PROD2654,3,25.77
22591,112222,PROD2385,2,14.34
22592,98938,PROD2681,1,24.72
22593,97935,PROD2417,3,132.3
22594,64280,PROD2125,4,221.12
22595,124294,PROD2122,1,80.95
22596,98123,PROD2434,2,16.32
22597,114585,PROD2887,5,261.85
22598,56390,PROD2432,3,227.34
22599,85986,PROD2031,1,46.02
22600,127826,PROD2595,1,43.66
22601,120375,PROD2404,1,23.94
22602,67307,PROD2238,5,270.15
22603,87447,PROD2534,1,25.96
22604,90240,PROD2127,2,163.76
22605,58352,PROD2210,2,106.86
22606,42575,PROD2170,5,11.5
22607,64073,PROD2268,1,3.38
22608,50745,PROD2148,4,272.4
22609,114292,PROD2264,3,23.55
22610,65254,PROD2852,2,193.36
22611,82068,PROD2720,2,129.7
22612,83753,PROD2623,3,245.64
22613,38963,PROD2280,1,43.14
22614,39746,PROD2695,5,218.05
22615,121946,PROD2807,3,52.29
22616,31957,PROD2046,2,40.84
22617,111159,PROD2406,2,22.6
22618,46887,PROD2669,4,48.4
22619,65173,PROD2839,2,135.28
22620,83623,PROD2792,2,144.64
22621,104646,PROD2223,3,6.81
22622,108117,PROD2471,4,44.92
22623,49419,PROD2278,1,8.03
22624,73391,PROD2477,1,12.3
22625,52282,PROD2768,5,435.2
22626,50484,PROD2018,5,451.2
22627,45959,PROD2053,5,210.6
22628,35333,PROD2860,3,277.44
22629,95294,PROD2015,5,384.15
22630,40229,PROD2964,1,30.85
22631,55775,PROD2932,4,114.36
22632,80022,PROD2284,2,113.64
22633,34198,PROD2931,4,28.36
22634,95777,PROD2311,3,152.79
22635,91007,PROD2468,4,180.96
22636,53318,PROD2524,4,149.56
22637,122951,PROD2419,4,333.08
22638,126710,PROD2911,3,68.94
22639,127156,PROD2701,4,293.32
22640,31318,PROD2430,1,2.23
22641,108603,PROD2553,2,66.76
22642,127286,PROD2376,2,85.48
22643,124211,PROD2361,2,127.46
22644,41186,PROD2231,4,351.84
22645,57658,PROD2193,3,248.31
22646,123212,PROD2891,4,55.44
22647,64726,PROD2700,1,41.98
22648,61641,PROD2801,4,299.84
22649,87817,PROD2794,4,218.24
22650,40039,PROD2506,3,96.75
22651,70774,PROD2808,1,14.68
22652,101514,PROD2663,1,38.83
22653,42729,PROD2195,4,229.6
22654,128957,PROD2161,1,67.44
22655,120212,PROD2663,2,77.66
22656,105234,PROD2378,2,31.96
22657,45492,PROD2786,2,123.52
22658,46094,PROD2889,5,105.1
22659,119134,PROD2490,1,25.08
22660,33315,PROD2827,5,162.55
22661,119382,PROD2195,4,229.6
22662,62317,PROD2927,1,82.64
22663,110289,PROD2721,3,33.45
22664,54457,PROD2922,1,79.15
22665,66917,PROD2460,3,69.51
22666,66211,PROD2814,1,5.01
22667,95819,PROD2696,1,29.82
22668,85346,PROD2183,5,202.4
22669,53403,PROD2042,2,190.96
22670,36382,PROD2978,5,329.2
22671,69159,PROD2810,4,381.04
22672,53814,PROD2893,1,20.09
22673,81602,PROD2248,5,444.9
22674,94638,PROD2204,2,120.9
22675,106004,PROD2252,4,241.04
22676,38935,PROD2671,3,163.98
22677,121060,PROD2460,1,23.17
22678,31928,PROD2407,4,194.44
22679,81743,PROD2471,4,44.92
22680,100814,PROD2174,1,30.78
22681,104760,PROD2663,3,116.49
22682,115176,PROD2357,3,206.88
22683,78306,PROD2493,2,72.62
22684,124354,PROD2117,2,79.84
22685,84798,PROD2341,5,61.5
22686,94659,PROD2212,2,41.2
22687,78463,PROD2329,5,161.55
22688,76066,PROD2761,4,89.12
22689,114881,PROD2338,1,87.45
22690,86439,PROD2656,2,112.2
22691,108222,PROD2254,3,95.91
22692,51691,PROD2219,3,217.2
22693,119297,PROD2658,3,232.11
22694,124967,PROD2379,2,48.78
22695,83124,PROD2728,1,93.79
22696,39033,PROD2457,5,451.95
22697,98798,PROD2772,3,227.82
22698,43968,PROD2713,1,42.23
22699,84076,PROD2870,1,41.74
