InventoryID,ProductID,StoreID,Quantity,RestockDate
4462,PROD2462,STORE05,36,2023-01-08
4463,PROD2463,STORE05,79,2023-05-19
4464,PROD2464,STORE05,71,2023-03-06
4465,PROD2465,STORE05,1,2024-06-06
4466,PROD2466,STORE05,38,2023-03-28
4467,PROD2467,STORE05,52,2023-09-16
4468,PROD2468,STORE05,52,2023-02-04
4469,PROD2469,STORE05,32,2024-03-19
4470,PROD2470,STORE05,66,2024-05-02
4471,PROD2471,STORE05,26,2024-05-30
4472,PROD2472,STORE05,81,2023-06-07
4473,PROD2473,STORE05,69,2024-06-06
4474,PROD2474,STORE05,22,2024-04-22
4475,PROD2475,STORE05,95,2024-06-11
4476,PROD2476,STORE05,18,2023-01-15
4477,PROD2477,STORE05,83,2023-07-13
4478,PROD2478,STORE05,76,2023-09-15
4479,PROD2479,STORE05,17,2024-06-25
4480,PROD2480,STORE05,2,2023-03-09
4481,PROD2481,STORE05,44,2023-08-25
4482,PROD2482,STORE05,91,2023-05-23
4483,PROD2483,STORE05,89,2024-02-22
4484,PROD2484,STORE05,54,2024-05-30
4485,PROD2485,STORE05,98,2023-04-13
4486,PROD2486,STORE05,76,2023-09-25
4487,PROD2487,STORE05,86,2023-10-12
4488,PROD2488,STORE05,1,2023-02-03
4489,PROD2489,STORE05,54,2023-05-02
4490,PROD2490,STORE05,64,2023-10-24
4491,PROD2491,STORE05,71,2023-06-29
4492,PROD2492,STORE05,20,2023-08-11
4493,PROD2493,STORE05,83,2024-06-24
4494,PROD2494,STORE05,65,2024-03-06
4495,PROD2495,STORE05,66,2024-03-22
4496,PROD2496,STORE05,52,2023-04-25
4497,PROD2497,STORE05,22,2024-05-03
4498,PROD2498,STORE05,48,2023-08-22
4499,PROD2499,STORE05,31,2023-10-09
4500,PROD2500,STORE05,73,2024-06-15
4501,PROD2501,STORE05,8,2024-04-01
4502,PROD2502,STORE05,71,2023-01-11
4503,PROD2503,STORE05,70,2023-11-17
4504,PROD2504,STORE05,75,2024-04-08
4505,PROD2505,STORE05,79,2024-05-02
4506,PROD2506,STORE05,6,2024-02-08
4507,PROD2507,STORE05,94,2024-04-12
4508,PROD2508,STORE05,38,2023-06-23
4509,PROD2509,STORE05,96,2024-04-30
4510,PROD2510,STORE05,38,2024-02-15
4511,PROD2511,STORE05,18,2023-03-14
4512,PROD2512,STORE05,56,2023-06-10
4513,PROD2513,STORE05,78,2024-02-01
4514,PROD2514,STORE05,79,2024-04-03
4515,PROD2515,STORE05,44,2024-03-03
4516,PROD2516,STORE05,54,2023-10-30
4517,PROD2517,STORE05,8,2023-01-31
4518,PROD2518,STORE05,96,2023-12-20
4519,PROD2519,STORE05,22,2023-02-08
4520,PROD2520,STORE05,0,2023-04-26
4521,PROD2521,STORE05,32,2023-02-16
4522,PROD2522,STORE05,4,2023-03-06
4523,PROD2523,STORE05,51,2023-02-20
4524,PROD2524,STORE05,89,2024-02-21
4525,PROD2525,STORE05,46,2023-05-30
4526,PROD2526,STORE05,3,2024-05-28
4527,PROD2527,STORE05,94,2023-11-23
4528,PROD2528,STORE05,88,2023-02-09
4529,PROD2529,STORE05,15,2023-01-19
4530,PROD2530,STORE05,87,2023-06-15
4531,PROD2531,STORE05,98,2023-03-13
4532,PROD2532,STORE05,1,2023-01-10
4533,PROD2533,STORE05,54,2023-08-05
4534,PROD2534,STORE05,48,2023-12-26
4535,PROD2535,STORE05,3,2024-03-25
4536,PROD2536,STORE05,83,2023-09-13
4537,PROD2537,STORE05,39,2023-04-16
4538,PROD2538,STORE05,70,2023-07-21
4539,PROD2539,STORE05,36,2023-03-26
4540,PROD2540,STORE05,31,2023-05-31
4541,PROD2541,STORE05,12,2023-06-13
4542,PROD2542,STORE05,73,2024-03-24
4543,PROD2543,STORE05,49,2023-06-07
4544,PROD2544,STORE05,56,2024-05-24
4545,PROD2545,STORE05,39,2023-11-11
4546,PROD2546,STORE05,19,2023-03-30
4547,PROD2547,STORE05,81,2023-07-18
4548,PROD2548,STORE05,86,2023-08-10
4549,PROD2549,STORE05,49,2023-12-06
4550,PROD2550,STORE05,48,2024-01-01
4551,PROD2551,STORE05,50,2024-03-04
4552,PROD2552,STORE05,70,2023-01-16
4553,PROD2553,STORE05,24,2023-11-06
4554,PROD2554,STORE05,89,2023-04-13
4555,PROD2555,STORE05,85,2023-10-28
4556,PROD2556,STORE05,78,2023-10-13
4557,PROD2557,STORE05,62,2023-12-27
4558,PROD2558,STORE05,82,2023-12-27
4559,PROD2559,STORE05,69,2023-02-18
4560,PROD2560,STORE05,58,2023-11-16
4561,PROD2561,STORE05,22,2024-04-22
4562,PROD2562,STORE05,13,2023-04-16
4563,PROD2563,STORE05,44,2023-08-01
4564,PROD2564,STORE05,67,2023-08-29
4565,PROD2565,STORE05,20,2023-03-26
4566,PROD2566,STORE05,81,2023-07-03
4567,PROD2567,STORE05,41,2024-06-08
4568,PROD2568,STORE05,25,2024-06-14
4569,PROD2569,STORE05,23,2023-07-06
4570,PROD2570,STORE05,94,2023-10-24
4571,PROD2571,STORE05,9,2023-08-07
4572,PROD2572,STORE05,53,2024-01-25
4573,PROD2573,STORE05,67,2023-11-24
4574,PROD2574,STORE05,22,2023-05-31
4575,PROD2575,STORE05,85,2024-01-10
4576,PROD2576,STORE05,47,2024-01-14
4577,PROD2577,STORE05,33,2024-01-25
4578,PROD2578,STORE05,28,2024-03-30
4579,PROD2579,STORE05,80,2023-02-01
4580,PROD2580,STORE05,61,2023-02-10
4581,PROD2581,STORE05,92,2023-06-03
4582,PROD2582,STORE05,29,2023-02-07
4583,PROD2583,STORE05,88,2023-03-02
4584,PROD2584,STORE05,3,2023-07-14
4585,PROD2585,STORE05,45,2023-01-09
4586,PROD2586,STORE05,18,2024-03-10
4587,PROD2587,STORE05,76,2023-09-30
4588,PROD2588,STORE05,48,2023-05-15
4589,PROD2589,STORE05,2,2024-02-22
4590,PROD2590,STORE05,72,2024-06-01
4591,PROD2591,STORE05,63,2023-02-21
4592,PROD2592,STORE05,71,2023-12-30
4593,PROD2593,STORE05,84,2023-06-19
4594,PROD2594,STORE05,76,2024-02-04
4595,PROD2595,STORE05,68,2023-04-16
4596,PROD2596,STORE05,76,2023-02-13
4597,PROD2597,STORE05,22,2024-01-12
4598,PROD2598,STORE05,5,2023-03-04
4599,PROD2599,STORE05,58,2023-03-10
4600,PROD2600,STORE05,60,2023-03-04
4601,PROD2601,STORE05,57,2023-07-12
4602,PROD2602,STORE05,42,2024-05-29
4603,PROD2603,STORE05,14,2023-12-17
4604,PROD2604,STORE05,69,2023-04-02
4605,PROD2605,STORE05,60,2023-11-24
4606,PROD2606,STORE05,4,2024-02-13
4607,PROD2607,STORE05,57,2024-02-08
4608,PROD2608,STORE05,4,2024-06-29
4609,PROD2609,STORE05,84,2024-05-09
4610,PROD2610,STORE05,47,2023-06-17
4611,PROD2611,STORE05,31,2023-12-25
4612,PROD2612,STORE05,97,2023-12-23
4613,PROD2613,STORE05,27,2023-07-21
4614,PROD2614,STORE05,27,2024-06-08
4615,PROD2615,STORE05,100,2024-05-19
4616,PROD2616,STORE05,34,2024-06-05
4617,PROD2617,STORE05,47,2023-10-06
4618,PROD2618,STORE05,78,2023-04-24
4619,PROD2619,STORE05,31,2024-02-22
4620,PROD2620,STORE05,98,2024-04-10
4621,PROD2621,STORE05,30,2023-10-29
4622,PROD2622,STORE05,6,2024-03-06
4623,PROD2623,STORE05,20,2023-04-05
4624,PROD2624,STORE05,90,2023-04-26
4625,PROD2625,STORE05,7,2024-01-29
4626,PROD2626,STORE05,93,2024-06-20
4627,PROD2627,STORE05,43,2023-02-28
4628,PROD2628,STORE05,97,2023-03-29
4629,PROD2629,STORE05,23,2024-06-10
4630,PROD2630,STORE05,52,2024-02-24
4631,PROD2631,STORE05,97,2023-10-27
4632,PROD2632,STORE05,8,2023-07-13
4633,PROD2633,STORE05,17,2023-06-17
4634,PROD2634,STORE05,20,2024-02-08
4635,PROD2635,STORE05,87,2024-01-06
4636,PROD2636,STORE05,20,2023-01-26
4637,PROD2637,STORE05,15,2023-03-10
4638,PROD2638,STORE05,43,2024-05-30
4639,PROD2639,STORE05,92,2024-01-25
4640,PROD2640,STORE05,63,2023-03-24
4641,PROD2641,STORE05,60,2024-02-08
4642,PROD2642,STORE05,28,2024-02-26
4643,PROD2643,STORE05,35,2024-03-18
4644,PROD2644,STORE05,78,2023-05-06
4645,PROD2645,STORE05,68,2023-07-19
4646,PROD2646,STORE05,94,2023-07-01
4647,PROD2647,STORE05,38,2024-04-03
4648,PROD2648,STORE05,32,2023-02-26
4649,PROD2649,STORE05,95,2023-09-17
4650,PROD2650,STORE05,51,2023-10-06
4651,PROD2651,STORE05,39,2023-12-06
4652,PROD2652,STORE05,69,2023-01-27
4653,PROD2653,STORE05,48,2023-05-12
4654,PROD2654,STORE05,17,2023-03-02
4655,PROD2655,STORE05,54,2024-01-05
4656,PROD2656,STORE05,99,2023-07-02
4657,PROD2657,STORE05,15,2023-09-03
4658,PROD2658,STORE05,25,2024-06-04
4659,PROD2659,STORE05,26,2023-11-16
4660,PROD2660,STORE05,12,2023-01-07
4661,PROD2661,STORE05,34,2023-03-24
4662,PROD2662,STORE05,98,2023-10-06
4663,PROD2663,STORE05,92,2024-06-16
4664,PROD2664,STORE05,93,2024-06-03
4665,PROD2665,STORE05,25,2023-12-23
4666,PROD2666,STORE05,47,2023-07-20
4667,PROD2667,STORE05,12,2024-04-07
4668,PROD2668,STORE05,62,2023-11-05
4669,PROD2669,STORE05,40,2023-09-09
4670,PROD2670,STORE05,25,2023-05-17
4671,PROD2671,STORE05,12,2023-06-19
4672,PROD2672,STORE05,31,2023-09-11
4673,PROD2673,STORE05,46,2023-04-29
4674,PROD2674,STORE05,78,2023-06-18
4675,PROD2675,STORE05,33,2023-01-23
4676,PROD2676,STORE05,90,2023-11-16
4677,PROD2677,STORE05,35,2023-04-30
4678,PROD2678,STORE05,49,2023-08-21
4679,PROD2679,STORE05,86,2023-09-11
4680,PROD2680,STORE05,99,2024-03-11
4681,PROD2681,STORE05,21,2023-01-19
4682,PROD2682,STORE05,4,2024-01-21
4683,PROD2683,STORE05,4,2023-02-01
4684,PROD2684,STORE05,47,2023-02-26
4685,PROD2685,STORE05,53,2023-12-03
4686,PROD2686,STORE05,40,2024-01-10
4687,PROD2687,STORE05,31,2024-04-01
4688,PROD2688,STORE05,31,2023-01-22
4689,PROD2689,STORE05,35,2023-09-28
4690,PROD2690,STORE05,19,2023-05-14
4691,PROD2691,STORE05,7,2023-12-29
4692,PROD2692,STORE05,49,2023-06-18
4693,PROD2693,STORE05,27,2024-02-08
4694,PROD2694,STORE05,95,2023-07-01
4695,PROD2695,STORE05,73,2024-03-07
4696,PROD2696,STORE05,55,2023-12-02
4697,PROD2697,STORE05,3,2023-02-08
4698,PROD2698,STORE05,58,2023-09-09
4699,PROD2699,STORE05,58,2023-10-09
4700,PROD2700,STORE05,20,2024-01-13
4701,PROD2701,STORE05,93,2024-03-28
4702,PROD2702,STORE05,5,2023-08-02
4703,PROD2703,STORE05,94,2023-01-10
4704,PROD2704,STORE05,66,2023-04-09
4705,PROD2705,STORE05,13,2023-05-08
4706,PROD2706,STORE05,55,2024-03-07
4707,PROD2707,STORE05,14,2024-01-16
4708,PROD2708,STORE05,92,2024-03-17
4709,PROD2709,STORE05,83,2023-12-19
4710,PROD2710,STORE05,95,2023-04-29
4711,PROD2711,STORE05,73,2023-12-03
4712,PROD2712,STORE05,41,2023-12-21
4713,PROD2713,STORE05,3,2023-07-25
4714,PROD2714,STORE05,21,2023-05-12
4715,PROD2715,STORE05,3,2024-04-17
4716,PROD2716,STORE05,96,2023-12-26
4717,PROD2717,STORE05,17,2023-10-11
4718,PROD2718,STORE05,68,2023-12-11
4719,PROD2719,STORE05,21,2024-04-13
4720,PROD2720,STORE05,88,2023-12-27
4721,PROD2721,STORE05,86,2024-04-25
4722,PROD2722,STORE05,13,2023-10-03
4723,PROD2723,STORE05,44,2023-07-24
4724,PROD2724,STORE05,40,2023-02-24
4725,PROD2725,STORE05,4,2023-01-09
4726,PROD2726,STORE05,44,2023-12-06
4727,PROD2727,STORE05,54,2023-12-09
4728,PROD2728,STORE05,64,2024-04-12
4729,PROD2729,STORE05,86,2023-10-29
4730,PROD2730,STORE05,65,2023-03-18
4731,PROD2731,STORE05,61,2023-04-25
4732,PROD2732,STORE05,59,2023-07-18
4733,PROD2733,STORE05,60,2023-09-27
4734,PROD2734,STORE05,29,2024-04-10
4735,PROD2735,STORE05,93,2024-03-24
4736,PROD2736,STORE05,47,2023-12-10
4737,PROD2737,STORE05,97,2024-03-23
4738,PROD2738,STORE05,33,2023-11-02
4739,PROD2739,STORE05,47,2024-05-21
4740,PROD2740,STORE05,59,2023-12-06
4741,PROD2741,STORE05,57,2023-12-18
4742,PROD2742,STORE05,27,2023-01-16
4743,PROD2743,STORE05,97,2023-06-13
4744,PROD2744,STORE05,69,2023-11-10
4745,PROD2745,STORE05,42,2023-07-30
4746,PROD2746,STORE05,77,2023-02-25
4747,PROD2747,STORE05,71,2023-05-02
4748,PROD2748,STORE05,59,2023-01-27
4749,PROD2749,STORE05,54,2023-12-22
4750,PROD2750,STORE05,38,2023-09-22
4751,PROD2751,STORE05,44,2023-11-18
4752,PROD2752,STORE05,70,2023-02-03
4753,PROD2753,STORE05,15,2023-08-22
4754,PROD2754,STORE05,88,2023-05-24
4755,PROD2755,STORE05,46,2023-04-12
4756,PROD2756,STORE05,37,2023-12-17
4757,PROD2757,STORE05,63,2023-01-18
4758,PROD2758,STORE05,42,2023-11-30
4759,PROD2759,STORE05,9,2023-03-26
4760,PROD2760,STORE05,16,2024-02-29
4761,PROD2761,STORE05,73,2023-07-14
4762,PROD2762,STORE05,3,2024-03-16
4763,PROD2763,STORE05,80,2023-05-24
4764,PROD2764,STORE05,75,2023-01-29
4765,PROD2765,STORE05,50,2023-09-07
4766,PROD2766,STORE05,23,2024-05-17
4767,PROD2767,STORE05,36,2023-08-03
4768,PROD2768,STORE05,43,2023-09-19
4769,PROD2769,STORE05,36,2024-01-30
4770,PROD2770,STORE05,5,2023-06-26
4771,PROD2771,STORE05,73,2023-12-18
4772,PROD2772,STORE05,30,2024-04-19
4773,PROD2773,STORE05,15,2023-08-02
4774,PROD2774,STORE05,73,2024-06-16
4775,PROD2775,STORE05,7,2023-03-16
4776,PROD2776,STORE05,66,2023-11-19
4777,PROD2777,STORE05,81,2023-03-11
4778,PROD2778,STORE05,78,2023-12-21
4779,PROD2779,STORE05,32,2024-01-24
4780,PROD2780,STORE05,52,2023-02-11
4781,PROD2781,STORE05,92,2023-04-09
4782,PROD2782,STORE05,71,2023-05-06
4783,PROD2783,STORE05,70,2023-12-31
4784,PROD2784,STORE05,41,2023-12-16
4785,PROD2785,STORE05,15,2023-03-12
4786,PROD2786,STORE05,42,2024-06-20
4787,PROD2787,STORE05,71,2024-06-04
4788,PROD2788,STORE05,60,2023-02-03
4789,PROD2789,STORE05,73,2024-01-24
4790,PROD2790,STORE05,23,2023-08-24
4791,PROD2791,STORE05,39,2023-06-19
4792,PROD2792,STORE05,44,2023-01-18
4793,PROD2793,STORE05,6,2023-05-13
4794,PROD2794,STORE05,63,2024-05-03
4795,PROD2795,STORE05,64,2023-06-02
4796,PROD2796,STORE05,67,2023-05-07
4797,PROD2797,STORE05,16,2024-01-12
4798,PROD2798,STORE05,77,2024-01-27
4799,PROD2799,STORE05,73,2023-11-15
4800,PROD2800,STORE05,38,2024-04-02
4801,PROD2801,STORE05,44,2024-04-27
4802,PROD2802,STORE05,73,2023-12-29
4803,PROD2803,STORE05,23,2023-07-05
4804,PROD2804,STORE05,58,2023-09-28
4805,PROD2805,STORE05,27,2023-08-12
4806,PROD2806,STORE05,3,2023-04-17
4807,PROD2807,STORE05,89,2024-05-19
4808,PROD2808,STORE05,62,2024-01-21
4809,PROD2809,STORE05,95,2023-01-29
4810,PROD2810,STORE05,74,2024-06-02
4811,PROD2811,STORE05,74,2024-06-11
4812,PROD2812,STORE05,68,2023-03-06
4813,PROD2813,STORE05,84,2023-10-14
4814,PROD2814,STORE05,69,2024-04-15
4815,PROD2815,STORE05,38,2023-11-29
4816,PROD2816,STORE05,63,2023-04-03
4817,PROD2817,STORE05,20,2023-08-03
4818,PROD2818,STORE05,74,2024-05-26
4819,PROD2819,STORE05,86,2023-11-27
4820,PROD2820,STORE05,41,2024-04-16
4821,PROD2821,STORE05,34,2023-06-20
4822,PROD2822,STORE05,52,2024-01-20
4823,PROD2823,STORE05,69,2023-02-24
4824,PROD2824,STORE05,95,2023-11-27
4825,PROD2825,STORE05,40,2023-06-22
4826,PROD2826,STORE05,0,2023-09-08
4827,PROD2827,STORE05,34,2023-04-20
4828,PROD2828,STORE05,41,2023-11-08
4829,PROD2829,STORE05,29,2024-01-16
4830,PROD2830,STORE05,77,2023-01-15
4831,PROD2831,STORE05,81,2023-04-29
4832,PROD2832,STORE05,66,2024-05-19
4833,PROD2833,STORE05,65,2023-02-01
4834,PROD2834,STORE05,23,2024-02-07
4835,PROD2835,STORE05,80,2023-06-22
4836,PROD2836,STORE05,96,2023-12-27
4837,PROD2837,STORE05,88,2023-10-13
4838,PROD2838,STORE05,49,2024-04-05
4839,PROD2839,STORE05,23,2023-04-03
4840,PROD2840,STORE05,16,2023-12-25
4841,PROD2841,STORE05,98,2023-10-16
4842,PROD2842,STORE05,95,2023-06-01
4843,PROD2843,STORE05,32,2024-05-17
4844,PROD2844,STORE05,64,2023-10-29
4845,PROD2845,STORE05,29,2023-03-04
4846,PROD2846,STORE05,60,2024-03-03
4847,PROD2847,STORE05,66,2023-01-16
4848,PROD2848,STORE05,31,2024-04-30
4849,PROD2849,STORE05,72,2024-04-24
4850,PROD2850,STORE05,91,2023-11-22
4851,PROD2851,STORE05,91,2023-02-19
4852,PROD2852,STORE05,71,2023-06-10
4853,PROD2853,STORE05,96,2024-03-26
4854,PROD2854,STORE05,63,2023-04-30
4855,PROD2855,STORE05,25,2023-12-22
4856,PROD2856,STORE05,2,2023-06-03
4857,PROD2857,STORE05,64,2023-06-16
4858,PROD2858,STORE05,95,2023-11-27
4859,PROD2859,STORE05,33,2023-02-23
4860,PROD2860,STORE05,29,2023-10-01
4861,PROD2861,STORE05,37,2024-06-14
4862,PROD2862,STORE05,58,2023-02-11
4863,PROD2863,STORE05,6,2023-06-26
4864,PROD2864,STORE05,26,2024-01-07
4865,PROD2865,STORE05,47,2024-03-12
4866,PROD2866,STORE05,37,2024-05-09
4867,PROD2867,STORE05,92,2023-08-13
4868,PROD2868,STORE05,29,2023-01-27
4869,PROD2869,STORE05,19,2023-04-09
4870,PROD2870,STORE05,74,2023-01-31
4871,PROD2871,STORE05,10,2023-08-24
4872,PROD2872,STORE05,73,2023-12-04
4873,PROD2873,STORE05,81,2024-04-05
4874,PROD2874,STORE05,14,2023-11-14
4875,PROD2875,STORE05,10,2023-06-15
4876,PROD2876,STORE05,47,2023-03-19
4877,PROD2877,STORE05,46,2023-08-02
4878,PROD2878,STORE05,63,2024-03-31
4879,PROD2879,STORE05,82,2023-03-25
4880,PROD2880,STORE05,26,2023-05-28
4881,PROD2881,STORE05,85,2023-06-07
4882,PROD2882,STORE05,55,2024-03-08
4883,PROD2883,STORE05,79,2023-06-24
4884,PROD2884,STORE05,61,2024-04-25
4885,PROD2885,STORE05,36,2023-04-11
4886,PROD2886,STORE05,91,2024-06-20
4887,PROD2887,STORE05,79,2024-03-07
4888,PROD2888,STORE05,88,2023-02-28
4889,PROD2889,STORE05,16,2023-06-14
4890,PROD2890,STORE05,100,2023-08-09
4891,PROD2891,STORE05,34,2023-04-15
4892,PROD2892,STORE05,82,2023-06-19
4893,PROD2893,STORE05,9,2023-01-07
4894,PROD2894,STORE05,31,2023-12-18
4895,PROD2895,STORE05,43,2023-09-08
4896,PROD2896,STORE05,65,2024-04-24
4897,PROD2897,STORE05,41,2023-05-22
4898,PROD2898,STORE05,36,2024-06-11
4899,PROD2899,STORE05,57,2023-12-13
4900,PROD2900,STORE05,42,2024-04-10
4901,PROD2901,STORE05,30,2023-08-25
4902,PROD2902,STORE05,46,2024-03-13
4903,PROD2903,STORE05,14,2023-04-03
4904,PROD2904,STORE05,19,2023-09-16
4905,PROD2905,STORE05,30,2024-01-12
4906,PROD2906,STORE05,53,2023-03-29
4907,PROD2907,STORE05,57,2023-02-02
4908,PROD2908,STORE05,58,2023-07-02
4909,PROD2909,STORE05,68,2024-05-14
4910,PROD2910,STORE05,26,2023-02-28
4911,PROD2911,STORE05,2,2023-06-23
4912,PROD2912,STORE05,70,2024-04-25
4913,PROD2913,STORE05,6,2023-06-21
4914,PROD2914,STORE05,81,2024-01-16
4915,PROD2915,STORE05,33,2023-06-23
4916,PROD2916,STORE05,26,2024-06-12
4917,PROD2917,STORE05,75,2023-06-29
4918,PROD2918,STORE05,9,2023-04-10
4919,PROD2919,STORE05,17,2023-08-14
4920,PROD2920,STORE05,85,2024-01-12
4921,PROD2921,STORE05,15,2023-03-24
4922,PROD2922,STORE05,20,2024-02-18
4923,PROD2923,STORE05,31,2023-10-03
4924,PROD2924,STORE05,58,2023-09-16
4925,PROD2925,STORE05,62,2023-06-03
4926,PROD2926,STORE05,55,2023-01-31
4927,PROD2927,STORE05,9,2023-09-11
4928,PROD2928,STORE05,12,2023-07-25
4929,PROD2929,STORE05,95,2023-07-09
4930,PROD2930,STORE05,87,2023-10-24
4931,PROD2931,STORE05,5,2024-06-13
4932,PROD2932,STORE05,45,2023-08-16
4933,PROD2933,STORE05,55,2023-09-27
4934,PROD2934,STORE05,71,2024-02-05
4935,PROD2935,STORE05,93,2024-05-28
4936,PROD2936,STORE05,85,2024-02-05
4937,PROD2937,STORE05,12,2023-08-01
4938,PROD2938,STORE05,29,2024-05-19
4939,PROD2939,STORE05,10,2023-09-04
4940,PROD2940,STORE05,67,2024-06-15
4941,PROD2941,STORE05,12,2023-11-03
4942,PROD2942,STORE05,77,2024-03-08
4943,PROD2943,STORE05,62,2023-06-26
4944,PROD2944,STORE05,41,2023-08-04
4945,PROD2945,STORE05,90,2024-03-25
4946,PROD2946,STORE05,83,2024-03-25
4947,PROD2947,STORE05,44,2023-10-23
4948,PROD2948,STORE05,91,2023-04-26
4949,PROD2949,STORE05,32,2023-01-06
4950,PROD2950,STORE05,67,2023-01-17
4951,PROD2951,STORE05,84,2023-08-25
4952,PROD2952,STORE05,23,2023-10-11
4953,PROD2953,STORE05,91,2024-04-09
4954,PROD2954,STORE05,5,2023-08-26
4955,PROD2955,STORE05,30,2023-07-12
4956,PROD2956,STORE05,47,2024-02-13
4957,PROD2957,STORE05,12,2023-11-04
4958,PROD2958,STORE05,15,2023-11-08
4959,PROD2959,STORE05,100,2023-10-28
4960,PROD2960,STORE05,72,2024-03-03
4961,PROD2961,STORE05,97,2023-10-20
4962,PROD2962,STORE05,53,2023-07-18
4963,PROD2963,STORE05,76,2023-09-13
4964,PROD2964,STORE05,93,2023-01-11
4965,PROD2965,STORE05,82,2024-04-05
4966,PROD2966,STORE05,73,2023-08-12
4967,PROD2967,STORE05,16,2023-06-14
4968,PROD2968,STORE05,11,2023-09-11
4969,PROD2969,STORE05,49,2024-02-21
4970,PROD2970,STORE05,46,2024-04-27
4971,PROD2971,STORE05,83,2023-06-24
4972,PROD2972,STORE05,32,2023-03-04
4973,PROD2973,STORE05,67,2023-12-26
4974,PROD2974,STORE05,66,2023-08-20
4975,PROD2975,STORE05,9,2023-02-21
4976,PROD2976,STORE05,83,2024-01-27
4977,PROD2977,STORE05,60,2023-09-25
4978,PROD2978,STORE05,9,2024-06-16
4979,PROD2979,STORE05,80,2024-05-09
4980,PROD2980,STORE05,65,2023-12-25
4981,PROD2981,STORE05,62,2023-02-23
4982,PROD2982,STORE05,51,2024-02-20
4983,PROD2983,STORE05,39,2023-02-16
4984,PROD2984,STORE05,50,2024-02-20
4985,PROD2985,STORE05,84,2024-01-20
4986,PROD2986,STORE05,84,2023-10-30
4987,PROD2987,STORE05,23,2023-10-03
4988,PROD2988,STORE05,44,2024-03-17
4989,PROD2989,STORE05,30,2023-12-23
4990,PROD2990,STORE05,6,2023-02-08
4991,PROD2991,STORE05,1,2023-01-10
4992,PROD2992,STORE05,92,2023-10-25
4993,PROD2993,STORE05,68,2023-06-04
4994,PROD2994,STORE05,7,2024-05-07
4995,PROD2995,STORE05,11,2023-03-09
4996,PROD2996,STORE05,99,2023-12-31
4997,PROD2997,STORE05,98,2023-09-24
4998,PROD2998,STORE05,48,2023-06-14
4999,PROD2999,STORE05,80,2023-06-22
5000,PROD3000,STORE05,32,2023-08-10
5001,PROD2001,STORE06,38,2023-06-18
5002,PROD2002,STORE06,30,2024-03-21
5003,PROD2003,STORE06,29,2024-05-07
5004,PROD2004,STORE06,65,2023-10-09
5005,PROD2005,STORE06,96,2024-04-25
5006,PROD2006,STORE06,82,2023-04-09
5007,PROD2007,STORE06,46,2023-11-10
5008,PROD2008,STORE06,33,2024-03-10
5009,PROD2009,STORE06,86,2024-03-05
5010,PROD2010,STORE06,14,2023-08-19
5011,PROD2011,STORE06,18,2023-10-18
5012,PROD2012,STORE06,20,2023-08-31
5013,PROD2013,STORE06,69,2023-04-06
5014,PROD2014,STORE06,55,2023-10-08
5015,PROD2015,STORE06,82,2023-10-05
5016,PROD2016,STORE06,73,2024-03-17
5017,PROD2017,STORE06,2,2024-05-06
5018,PROD2018,STORE06,35,2024-01-14
5019,PROD2019,STORE06,14,2024-03-06
5020,PROD2020,STORE06,48,2023-11-28
5021,PROD2021,STORE06,68,2023-07-20
5022,PROD2022,STORE06,67,2024-05-18
5023,PROD2023,STORE06,8,2023-07-30
5024,PROD2024,STORE06,58,2023-12-08
5025,PROD2025,STORE06,62,2024-01-09
5026,PROD2026,STORE06,90,2024-03-05
5027,PROD2027,STORE06,37,2023-01-13
5028,PROD2028,STORE06,84,2023-07-25
5029,PROD2029,STORE06,5,2024-06-08
5030,PROD2030,STORE06,65,2024-01-30
5031,PROD2031,STORE06,22,2024-01-31
5032,PROD2032,STORE06,78,2023-07-19
5033,PROD2033,STORE06,48,2023-08-28
5034,PROD2034,STORE06,94,2024-02-18
5035,PROD2035,STORE06,100,2023-05-31
5036,PROD2036,STORE06,20,2024-04-24
5037,PROD2037,STORE06,37,2023-07-27
5038,PROD2038,STORE06,83,2023-02-08
5039,PROD2039,STORE06,74,2024-03-16
5040,PROD2040,STORE06,9,2024-03-30
5041,PROD2041,STORE06,93,2023-03-21
5042,PROD2042,STORE06,85,2023-03-29
5043,PROD2043,STORE06,1,2023-06-01
5044,PROD2044,STORE06,33,2023-06-09
5045,PROD2045,STORE06,69,2023-05-07
5046,PROD2046,STORE06,90,2024-03-25
5047,PROD2047,STORE06,60,2024-01-27
5048,PROD2048,STORE06,91,2023-12-11
5049,PROD2049,STORE06,28,2023-10-22
5050,PROD2050,STORE06,82,2023-02-03
5051,PROD2051,STORE06,31,2023-07-09
5052,PROD2052,STORE06,39,2024-05-03
5053,PROD2053,STORE06,31,2023-03-15
5054,PROD2054,STORE06,23,2023-10-27
5055,PROD2055,STORE06,58,2024-01-10
5056,PROD2056,STORE06,55,2023-10-05
5057,PROD2057,STORE06,62,2023-08-12
5058,PROD2058,STORE06,26,2023-08-26
5059,PROD2059,STORE06,19,2023-04-06
5060,PROD2060,STORE06,51,2023-12-15
5061,PROD2061,STORE06,73,2024-03-09
5062,PROD2062,STORE06,11,2023-08-22
5063,PROD2063,STORE06,11,2023-08-12
5064,PROD2064,STORE06,66,2024-05-02
5065,PROD2065,STORE06,6,2024-03-15
5066,PROD2066,STORE06,88,2024-06-21
5067,PROD2067,STORE06,1,2024-06-01
5068,PROD2068,STORE06,11,2023-01-24
